"Linux Device Drivers, 3rd Edition","Covers writing device drivers for the Linux system, how the Linux kernel works and how to adapt its workings to your needs or interests. Updated for the 2.6.10 kernel.",http://www.oreilly.com/catalog/linuxdrive3/book/index.csp

Designing and Building Parallel Programs,"Provides a practitioner's guide for  students, programmers, engineers, and scientists who wish to  design and build efficient and cost-effective programs for  parallel and distributed computer systems.",http://www-unix.mcs.anl.gov/dbpp/

Neural Nets,"Covers an introduction to neural networks in which basic concepts, techniques and ideas are given priority over lengthy mathematical proofs and technical detail.",https://www.inf.ed.ac.uk/teaching/courses/nlu/assets/reading/Gurney_et_al.pdf

"The Scientist and Engineer's Guide to Digital Signal Processing, 2nd Edition",Presents Digital Signal Processing in practical techniques while avoiding the barriers of detailed mathematics and abstract theory.,http://www.dspguide.com/

Linear Methods of Applied Mathematics,"A suitable text for a first course on partial differential equations, Fourier series and special functions, and integral equations.",http://www.mathphysics.com/pde/

Formal Specification and Documentation using Z: A Case Study Approach,"Presents a pragmatic view of the use of formal methods, that it can still be beneficial (and is much more cost effective in general) than attempting proofs in many cases.",http://www.zuser.org/zbook

Efficient Algorithms for Sorting and Synchronization,Presents efficient algorithms for internal and external parallel sorting and remote data update.,http://samba.org/~tridge/phd_thesis.pdf

The R Reference Manual Base Package Volume 2,"The second volume of the complete reference manual for the base package of GNU R, a free software environment for statistical computing and graphics.",https://www.freetechbooks.com/efiles/r/r_vol2.pdf

[No longer freely accessible] The R Reference Manual Base Package Volume 1,"The first volume of the complete reference manual for the base package of GNU R, a free software environment for statistical computing and graphics. The main commands of the base package of R are described in this volume.",https://stat.ethz.ch/R-manual/R-devel/library/base/html/00Index.html

An Introduction to R,"Provides a comprehensive introduction to GNU R, a free software package for statistical computing and graphics.",http://cran.r-project.org/doc/manuals/R-intro.html

"Introduction to Probability, 2nd Rev edition","Introductory textbook for undergraduates, develops key ideas in probability and describes a variety of applications and of nonintuitive examples.",http://www.dartmouth.edu/~chance/teaching_aids/books_atricles/probability_book/book.html

Elementary Linear Algebra,"An introduction to linear algebra, based on lectures given by the author at the University of Queensland.",http://www.numbertheory.org/book/

The Common Lisp Cookbook,"A thorough collection of problems, solutions, and practical examples for anyone programming in Common Lisp.",http://cl-cookbook.sourceforge.net/

[No longer freely accessible] Real World XML Web Services: For VB and VB .NET Developers,"Explains the foundation of web services starting with XML Schema, serialization, SOAP, WSDL and covers practicaly details for implementing Web services using ASP.NET.",https://www.oreilly.com/library/view/real-world-xml/0201774259/

Understanding Open Source and Free Software Licensing,Covering all free software and open source licenses.,http://www.oreilly.com/catalog/osfreesoft/index.html

User Interface Design for Programmers,"Provides simple, logical rules that can be applied without any artistic talent to improve any user interface, from traditional GUI applications to websites to consumer electronics.",http://joelonsoftware.com/uibook/fog0000000249.html

Thinking Forth - a Language and Philosophy for Solving Problems,"Speaking in Forth, a timeless classic of computer engineering, of which many of its principles have been rediscovered in eXtreme Programming.",http://thinking-forth.sourceforge.net/

Why's (Poignant) Guide to Ruby,Unusually colourful introduction to Ruby programming language.,http://poignant.guide/book/

Secure Programming for Linux and Unix,Provides a set of design and implementation guidelines for writing secure programs for Linux and Unix systems.,http://www.dwheeler.com/secure-programs

"We the Media - Grassroots Journalism by the People, for the People","A story of a modern revolution, that has given us a communications toolkit that allows anyone to become a journalist at little cost and, in theory, with global reach.",http://www.oreilly.com/catalog/wemedia/book/index.csp

C Programming Tutorial (K&R version 4),"A C programming tutorial for people who have a little experience with an interpreted programming language, such as Emacs Lisp or a GNU shell.",http://markburgess.org/CTutorial/C-Tut-4.02.pdf

Practical Common Lisp,"Presents a thorough introduction to Common Lisp, provides an overall understanding of the language features and how they work. This book introduces Lisp as a language for the real world.",http://www.gigamonkeys.com/book/

A Short Introduction to Operating Systems,"An introductory lecture notes of Operating Systems at the University College Oslo, Norway.",http://markburgess.org/os/os.html

"How to be a Programmer: A Short, Comprehensive, and Personal Summary",A very nice essay on how to become a professional programmer. Recommended for wannabe and professional programmers.,https://www.doc.ic.ac.uk/~susan/475/HowToBeAProgrammer.pdf

A Gentle Introduction to Haskell,"An introduction to Haskell, a general purpose, purely functional programming language incorporating many recent innovations in programming language design.",http://www.haskell.org/tutorial/

"Syntax and Semantics of Programming Languages, A Laboratory Based Approach",A gentle introduction of formal semantics for students with a basic grounding in discrete mathematic.,http://www.cs.uiowa.edu/~slonnegr/plf/Book/

Tree Automata Techniques and Applications,Presents the basics of tree automata and its variants. This book focuses on finite tree automata and its operational aspects.,https://gforge.inria.fr/frs/download.php/10994/tata.pdf

"Java Look and Feel Design Guidelines, Second Edition",Provides essential information for anyone involved in creating cross-platform GUI (graphical user interface) applications and applets in the Java programming language.,http://java.sun.com/products/jlf/ed2/book/index.html

J2ME and Gaming,Teaches programming with J2ME on wireless devices with focus on developing games.,http://www.jasonlam604.com/books.php

"Matters Computational: Ideas, Algorithms, Source Code (formerly: Algorithms for Programmers)",Selected algorithms for programmers who are interested in the treated algorithms and actually want to create a working and reasonably optimized code.,http://www.jjj.de/fxt/fxtbook.pdf
